Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Age,Race,Accent,Intensity/Level,Sentiment,Emotion
124,CREMA-D,./dataset/crema-d\AudioWAV\1002_IWL_FEA_XX.wav,1002_IWL_FEA_XX.wav,.wav,Crema_1002,I would like a new alarm clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
125,CREMA-D,./dataset/crema-d\AudioWAV\1002_IWL_HAP_XX.wav,1002_IWL_HAP_XX.wav,.wav,Crema_1002,I would like a new alarm clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
126,CREMA-D,./dataset/crema-d\AudioWAV\1002_IWL_NEU_XX.wav,1002_IWL_NEU_XX.wav,.wav,Crema_1002,I would like a new alarm clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
127,CREMA-D,./dataset/crema-d\AudioWAV\1002_IWL_SAD_XX.wav,1002_IWL_SAD_XX.wav,.wav,Crema_1002,I would like a new alarm clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
128,CREMA-D,./dataset/crema-d\AudioWAV\1002_IWW_ANG_XX.wav,1002_IWW_ANG_XX.wav,.wav,Crema_1002,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
129,CREMA-D,./dataset/crema-d\AudioWAV\1002_IWW_DIS_XX.wav,1002_IWW_DIS_XX.wav,.wav,Crema_1002,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
130,CREMA-D,./dataset/crema-d\AudioWAV\1002_IWW_FEA_XX.wav,1002_IWW_FEA_XX.wav,.wav,Crema_1002,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
131,CREMA-D,./dataset/crema-d\AudioWAV\1002_IWW_HAP_XX.wav,1002_IWW_HAP_XX.wav,.wav,Crema_1002,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
132,CREMA-D,./dataset/crema-d\AudioWAV\1002_IWW_NEU_XX.wav,1002_IWW_NEU_XX.wav,.wav,Crema_1002,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
133,CREMA-D,./dataset/crema-d\AudioWAV\1002_IWW_SAD_XX.wav,1002_IWW_SAD_XX.wav,.wav,Crema_1002,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
134,CREMA-D,./dataset/crema-d\AudioWAV\1002_MTI_ANG_XX.wav,1002_MTI_ANG_XX.wav,.wav,Crema_1002,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
135,CREMA-D,./dataset/crema-d\AudioWAV\1002_MTI_DIS_XX.wav,1002_MTI_DIS_XX.wav,.wav,Crema_1002,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
136,CREMA-D,./dataset/crema-d\AudioWAV\1002_MTI_FEA_XX.wav,1002_MTI_FEA_XX.wav,.wav,Crema_1002,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
137,CREMA-D,./dataset/crema-d\AudioWAV\1002_MTI_HAP_XX.wav,1002_MTI_HAP_XX.wav,.wav,Crema_1002,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
138,CREMA-D,./dataset/crema-d\AudioWAV\1002_MTI_NEU_XX.wav,1002_MTI_NEU_XX.wav,.wav,Crema_1002,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
139,CREMA-D,./dataset/crema-d\AudioWAV\1002_MTI_SAD_XX.wav,1002_MTI_SAD_XX.wav,.wav,Crema_1002,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
140,CREMA-D,./dataset/crema-d\AudioWAV\1002_TAI_ANG_XX.wav,1002_TAI_ANG_XX.wav,.wav,Crema_1002,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
141,CREMA-D,./dataset/crema-d\AudioWAV\1002_TAI_DIS_XX.wav,1002_TAI_DIS_XX.wav,.wav,Crema_1002,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
142,CREMA-D,./dataset/crema-d\AudioWAV\1002_TAI_FEA_XX.wav,1002_TAI_FEA_XX.wav,.wav,Crema_1002,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
143,CREMA-D,./dataset/crema-d\AudioWAV\1002_TAI_HAP_XX.wav,1002_TAI_HAP_XX.wav,.wav,Crema_1002,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
144,CREMA-D,./dataset/crema-d\AudioWAV\1002_TAI_NEU_XX.wav,1002_TAI_NEU_XX.wav,.wav,Crema_1002,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
145,CREMA-D,./dataset/crema-d\AudioWAV\1002_TAI_SAD_XX.wav,1002_TAI_SAD_XX.wav,.wav,Crema_1002,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
146,CREMA-D,./dataset/crema-d\AudioWAV\1002_TIE_ANG_XX.wav,1002_TIE_ANG_XX.wav,.wav,Crema_1002,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
147,CREMA-D,./dataset/crema-d\AudioWAV\1002_TIE_DIS_XX.wav,1002_TIE_DIS_XX.wav,.wav,Crema_1002,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
148,CREMA-D,./dataset/crema-d\AudioWAV\1002_TIE_FEA_XX.wav,1002_TIE_FEA_XX.wav,.wav,Crema_1002,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
149,CREMA-D,./dataset/crema-d\AudioWAV\1002_TIE_HAP_XX.wav,1002_TIE_HAP_XX.wav,.wav,Crema_1002,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
150,CREMA-D,./dataset/crema-d\AudioWAV\1002_TIE_SAD_XX.wav,1002_TIE_SAD_XX.wav,.wav,Crema_1002,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
151,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_ANG_XX.wav,1002_TSI_ANG_XX.wav,.wav,Crema_1002,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
152,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_DIS_XX.wav,1002_TSI_DIS_XX.wav,.wav,Crema_1002,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
153,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_FEA_XX.wav,1002_TSI_FEA_XX.wav,.wav,Crema_1002,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
154,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_HAP_XX.wav,1002_TSI_HAP_XX.wav,.wav,Crema_1002,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
155,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_NEU_XX.wav,1002_TSI_NEU_XX.wav,.wav,Crema_1002,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
156,CREMA-D,./dataset/crema-d\AudioWAV\1002_TSI_SAD_XX.wav,1002_TSI_SAD_XX.wav,.wav,Crema_1002,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
157,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_ANG_XX.wav,1002_WSI_ANG_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
158,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_DIS_XX.wav,1002_WSI_DIS_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
159,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_FEA_XX.wav,1002_WSI_FEA_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
160,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_HAP_XX.wav,1002_WSI_HAP_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
161,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_NEU_XX.wav,1002_WSI_NEU_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
162,CREMA-D,./dataset/crema-d\AudioWAV\1002_WSI_SAD_XX.wav,1002_WSI_SAD_XX.wav,.wav,Crema_1002,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
163,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_ANG_XX.wav,1003_DFA_ANG_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
164,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_DIS_XX.wav,1003_DFA_DIS_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
165,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_FEA_XX.wav,1003_DFA_FEA_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
166,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_HAP_XX.wav,1003_DFA_HAP_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
167,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_NEU_XX.wav,1003_DFA_NEU_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
168,CREMA-D,./dataset/crema-d\AudioWAV\1003_DFA_SAD_XX.wav,1003_DFA_SAD_XX.wav,.wav,Crema_1003,Don't forget a jacket,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
169,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_ANG_HI.wav,1003_IEO_ANG_HI.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,High,,Anger
170,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_ANG_LO.wav,1003_IEO_ANG_LO.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Low,,Anger
171,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_ANG_MD.wav,1003_IEO_ANG_MD.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Medium,,Anger
172,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_DIS_HI.wav,1003_IEO_DIS_HI.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,High,,Disgust
173,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_DIS_LO.wav,1003_IEO_DIS_LO.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Low,,Disgust
174,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_DIS_MD.wav,1003_IEO_DIS_MD.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Medium,,Disgust
175,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_FEA_HI.wav,1003_IEO_FEA_HI.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,High,,Fear
176,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_FEA_LO.wav,1003_IEO_FEA_LO.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Low,,Fear
177,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_FEA_MD.wav,1003_IEO_FEA_MD.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Medium,,Fear
178,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_HAP_HI.wav,1003_IEO_HAP_HI.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,High,,Happy
179,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_HAP_LO.wav,1003_IEO_HAP_LO.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Low,,Happy
180,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_HAP_MD.wav,1003_IEO_HAP_MD.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Medium,,Happy
181,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_NEU_XX.wav,1003_IEO_NEU_XX.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
182,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_SAD_HI.wav,1003_IEO_SAD_HI.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,High,,Sad
183,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_SAD_LO.wav,1003_IEO_SAD_LO.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Low,,Sad
184,CREMA-D,./dataset/crema-d\AudioWAV\1003_IEO_SAD_MD.wav,1003_IEO_SAD_MD.wav,.wav,Crema_1003,It's eleven o'clock,Female,21,Caucasian,Not Hispanic,Medium,,Sad
185,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_ANG_XX.wav,1003_IOM_ANG_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
186,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_DIS_XX.wav,1003_IOM_DIS_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
187,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_FEA_XX.wav,1003_IOM_FEA_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
188,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_HAP_XX.wav,1003_IOM_HAP_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
189,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_NEU_XX.wav,1003_IOM_NEU_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
190,CREMA-D,./dataset/crema-d\AudioWAV\1003_IOM_SAD_XX.wav,1003_IOM_SAD_XX.wav,.wav,Crema_1003,I'm on my way to the meeting,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
191,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_ANG_XX.wav,1003_ITH_ANG_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
192,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_DIS_XX.wav,1003_ITH_DIS_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
193,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_FEA_XX.wav,1003_ITH_FEA_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
194,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_HAP_XX.wav,1003_ITH_HAP_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
195,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_NEU_XX.wav,1003_ITH_NEU_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
196,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITH_SAD_XX.wav,1003_ITH_SAD_XX.wav,.wav,Crema_1003,I think I have a doctor's appointment,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
197,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_ANG_XX.wav,1003_ITS_ANG_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
198,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_DIS_XX.wav,1003_ITS_DIS_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
199,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_FEA_XX.wav,1003_ITS_FEA_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
200,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_HAP_XX.wav,1003_ITS_HAP_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
201,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_NEU_XX.wav,1003_ITS_NEU_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
202,CREMA-D,./dataset/crema-d\AudioWAV\1003_ITS_SAD_XX.wav,1003_ITS_SAD_XX.wav,.wav,Crema_1003,I think I've seen this before,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
203,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_ANG_XX.wav,1003_IWL_ANG_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
204,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_DIS_XX.wav,1003_IWL_DIS_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
205,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_FEA_XX.wav,1003_IWL_FEA_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
206,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_HAP_XX.wav,1003_IWL_HAP_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
207,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_NEU_XX.wav,1003_IWL_NEU_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
208,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWL_SAD_XX.wav,1003_IWL_SAD_XX.wav,.wav,Crema_1003,I would like a new alarm clock,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
209,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_ANG_XX.wav,1003_IWW_ANG_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
210,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_DIS_XX.wav,1003_IWW_DIS_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
211,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_FEA_XX.wav,1003_IWW_FEA_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
212,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_HAP_XX.wav,1003_IWW_HAP_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
213,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_NEU_XX.wav,1003_IWW_NEU_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
214,CREMA-D,./dataset/crema-d\AudioWAV\1003_IWW_SAD_XX.wav,1003_IWW_SAD_XX.wav,.wav,Crema_1003,I wonder what this is about,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
215,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_ANG_XX.wav,1003_MTI_ANG_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
216,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_DIS_XX.wav,1003_MTI_DIS_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
217,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_FEA_XX.wav,1003_MTI_FEA_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
218,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_HAP_XX.wav,1003_MTI_HAP_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
219,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_NEU_XX.wav,1003_MTI_NEU_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
220,CREMA-D,./dataset/crema-d\AudioWAV\1003_MTI_SAD_XX.wav,1003_MTI_SAD_XX.wav,.wav,Crema_1003,Maybe tomorrow it will be cold,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
221,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_ANG_XX.wav,1003_TAI_ANG_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
222,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_DIS_XX.wav,1003_TAI_DIS_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
223,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_FEA_XX.wav,1003_TAI_FEA_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
224,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_HAP_XX.wav,1003_TAI_HAP_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
225,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_NEU_XX.wav,1003_TAI_NEU_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
226,CREMA-D,./dataset/crema-d\AudioWAV\1003_TAI_SAD_XX.wav,1003_TAI_SAD_XX.wav,.wav,Crema_1003,The airplane is almost full,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
227,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_ANG_XX.wav,1003_TIE_ANG_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
228,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_DIS_XX.wav,1003_TIE_DIS_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
229,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_FEA_XX.wav,1003_TIE_FEA_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
230,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_HAP_XX.wav,1003_TIE_HAP_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
231,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_NEU_XX.wav,1003_TIE_NEU_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
232,CREMA-D,./dataset/crema-d\AudioWAV\1003_TIE_SAD_XX.wav,1003_TIE_SAD_XX.wav,.wav,Crema_1003,That is exactly what happened,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
233,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_ANG_XX.wav,1003_TSI_ANG_XX.wav,.wav,Crema_1003,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
234,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_DIS_XX.wav,1003_TSI_DIS_XX.wav,.wav,Crema_1003,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
235,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_FEA_XX.wav,1003_TSI_FEA_XX.wav,.wav,Crema_1003,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
236,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_HAP_XX.wav,1003_TSI_HAP_XX.wav,.wav,Crema_1003,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
237,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_NEU_XX.wav,1003_TSI_NEU_XX.wav,.wav,Crema_1003,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
238,CREMA-D,./dataset/crema-d\AudioWAV\1003_TSI_SAD_XX.wav,1003_TSI_SAD_XX.wav,.wav,Crema_1003,The surface is slick,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
239,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_ANG_XX.wav,1003_WSI_ANG_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Anger
240,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_DIS_XX.wav,1003_WSI_DIS_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Disgust
241,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_FEA_XX.wav,1003_WSI_FEA_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Fear
242,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_HAP_XX.wav,1003_WSI_HAP_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Happy
243,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_NEU_XX.wav,1003_WSI_NEU_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Neutral
244,CREMA-D,./dataset/crema-d\AudioWAV\1003_WSI_SAD_XX.wav,1003_WSI_SAD_XX.wav,.wav,Crema_1003,We'll stop in a couple of minutes,Female,21,Caucasian,Not Hispanic,Unspecified,,Sad
245,CREMA-D,./dataset/crema-d\AudioWAV\1004_DFA_ANG_XX.wav,1004_DFA_ANG_XX.wav,.wav,Crema_1004,Don't forget a jacket,Female,42,Caucasian,Not Hispanic,Unspecified,,Anger
246,CREMA-D,./dataset/crema-d\AudioWAV\1004_DFA_DIS_XX.wav,1004_DFA_DIS_XX.wav,.wav,Crema_1004,Don't forget a jacket,Female,42,Caucasian,Not Hispanic,Unspecified,,Disgust
247,CREMA-D,./dataset/crema-d\AudioWAV\1004_DFA_FEA_XX.wav,1004_DFA_FEA_XX.wav,.wav,Crema_1004,Don't forget a jacket,Female,42,Caucasian,Not Hispanic,Unspecified,,Fear
